CUST_ORG,BUS_CAT_CL,BUS_CAT_DS,OCCPNT_TYP,SRCDATA_ID,NAME,DESCRIPTN,ADDRESS,ALIAS_ADDR,ST_ADDRESS,POSTAL_CD,LOCALITY,CONT_PHONE,CONT_EMAIL,CONT_FAX,WEBSITE,IMAGE_URL,LATITUDE,LONGITUDE,KEYWORDS,DT_UPDATE,GEOCD_IND,FACEBOOK,PRODUCT_ID,TRSM_AREA,TWITTER,SHAPE,SEQ_ID,X,Y
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2607,Sutton Place Hotel Revelstoke Mountain Resort,Hotels & Motels;,"2950 Camozzi Rd, Revelstoke, BC","2950 Camozzi Rd, Revelstoke, BC",2950 Camozzi Rd,V0E2S0,Revelstoke,,,,www.sandmanhotels.com,,50.9597513,-118.1641603,Accommodation,20181201072116,,https://www.facebook.com/thesuttonplacehotels,4567564,Kootenay Rockies,https://twitter.com/SuttonPlaceHtl,,1747,1548850.6230000001,691008.1739999996
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2608,Prestige Oceanfront Resort Sooke,Hotels & Motels;,"6929 West Coast Rd, Sooke, BC",6929 West Coast Rd,6929 West Coast Rd,V9Z0V1,Sooke,,,,www.prestigehotelsandresorts.com,,48.367081,-123.732685,Accommodation,20181201072118,,https://www.facebook.com/PrestigeHotelsandResorts,4567567,Vancouver Island,https://twitter.com/PrestigeResorts,,3815,1168338.278000001,375069.4219999993
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2609,Fernie Alpine Resort - Central Reservations,Accommodation Management Companies;,"5339 Ski Hill Rd, Fernie Alpine Resort, BC",1505 - 17 Ave SW,5339 Ski Hill Rd,V0B1M6,Fernie Alpine Resort,,,,www.skircr.com,,49.4634298,-115.08223,Accommodation,20181201072116,,http://www.facebook.com/FernieAlpineResort,4567575,Kootenay Rockies,https://twitter.com/SkiFernie,,2035,1788823.0139999997,555072.4020000026
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2610,Kimberley Alpine Resort - Central Reservations,Accommodation Management Companies;,"301 Northstar Blvd, Kimberley Alpine Resort, BC",1505 - 17 Ave SW,301 Northstar Blvd,V1A2Y5,Kimberley Alpine Resort,,,,www.skircr.com,,49.6836326,-116.0076602,Accommodation,20181201072116,,https://www.facebook.com/KimberleyAlpineResort,4567579,Kootenay Rockies,https://twitter.com/SkiKimberley,,1931,1718981.2430000002,569429.2579999994
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2611,Polaris Lodge - by Kimberley Alpine Resort,Hotels & Motels;,"301 Northstar Blvd, Kimberley Alpine Resort, BC",1505 - 17 Ave SW,301 Northstar Blvd,V1A2Y5,Kimberley Alpine Resort,,,,www.skircr.com,,49.6836326,-116.0076602,Accommodation,20181201072118,,https://www.facebook.com/KimberleyAlpineResort,4567589,Kootenay Rockies,https://twitter.com/SkiKimberley,,3901,1718981.2430000002,569429.2579999994
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2612,Chickadee Acres B&B,Bed & Breakfasts;,"2665 Billeter Rd, Smithers, BC",2665 Billeter Rd,2665 Billeter Rd,V0J2N6,Smithers,,,,www.chickadeeacres.com,,54.789212,-127.099895,Accommodation,20181201072116,, ,4567774,Northern British Columbia, ,,2123,929440.5179999995,1088248.7029999997
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2613,Beachside Garden B&B,Bed & Breakfasts;,"3788 Fearn Way, Ladysmith, BC",3788 Fearn Way,3788 Fearn Way,V9G1K7,Ladysmith,,,,www.beachsidegardenbedandbreakfast.com,,48.990708999999995,-123.76191,Accommodation,20181201072117,, ,4567842,Vancouver Island, ,,3605,1163980.8730000001,444194.36600000225
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2614,Super 8 Castlegar,Hotels & Motels;,"651 - 18th St, Castlegar, BC",651 - 18th St,651 - 18th St,V1N2N1,Castlegar,,,,www.super8castlegar.com,,49.300028,-117.65564499999999,Accommodation,20181201072116,,https://www.facebook.com/Super8,4567863,Kootenay Rockies, ,,2503,1606021.898000001,511722.7019999996
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2615,Bates Beach Oceanfront Resort Motel & Campground,Hotels & Motels; Campgrounds & RV Parks - Private;,"5726 Coral Rd, Courtenay, BC",5726 Coral Rd,5726 Coral Rd,V9J1W9,Courtenay,,,,,,49.7747068,-124.9758101,Accommodation,20181201072117,,https://www.facebook.com/BatesBeach,4567900,Vancouver Island, ,,3093,1073789.982999999,529262.4770000027
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2616,Donna's B&B,Bed & Breakfasts;,"15056 Buena Vista Ave, White Rock, BC",15056 Buena Vista Ave,15056 Buena Vista Ave,V4B1X9,White Rock,,,,www.donnasbb.com,,49.038393,-122.826002,Accommodation,20181201072116,, ,4567936,Vancouver Coast and Mountains, ,,2289,1232276.6309999984,452106.26300000586
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2617,The Studio at Cove House,Bed & Breakfasts;,"426 Union Rd, Bowen Island, BC",426 Union Rd,426 Union Rd,V0N1G0,Bowen Island,,,,http://sites.google.com/site/covehousebandb,,49.38099,-123.333985,Accommodation,20181201072117,, ,4567945,Vancouver Coast and Mountains, ,,3031,1193688.004,488609.3280000007
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2618,Canadas Best Value Inn - Valemount,Hotels & Motels;,"1501 Swift Creek Rd, Valemount, BC",1501 Swift Creek Road,1501 Swift Creek Rd,V0E2Z0,Valemount,,,,www.ramada.com/hotel/29153,,52.8267355,-119.2645696,Accommodation,20181201072118,,https://www.facebook.com/CanadasBestValueInn/,4569167,Thompson Okanagan, ,,3407,1452256.4790000007,890228.8759999992
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2619,Haida Gwaii Vacation Rental,Cabins & Cottages;,"778 A Richardson Rd, Tlell, BC",778 A Richardson Rd,778 A Richardson Rd,V0T1Y0,Tlell,,,,www.crystalcabingallery.com,,53.56252,-131.9421,Accommodation,20181201072117,,http://www.facebook.com/pages/Crystal-Cabin-Vacation-Rental/121969714618154,4569177,Northern British Columbia,https://twitter.com/Tlell_Vacation,,3685,607761.2440000004,967259.7800000021
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2620,Tetsa River Regional Park,Campgrounds & RV Parks - Private;,"Mile 347, Alaska Hwy, Fort Nelson, BC",Bag Service 399,"Mile 347, Alaska Hwy",V0C1R0,Fort Nelson,,,,www.tourismnorthernrockies.ca,,58.6701547,-123.9608002,Accommodation,20181201072116,, ,4569203,Northern British Columbia, ,,1687,1118335.9990000003,1522301.0359999985
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2621,Pacific Inn & Suites,Hotels & Motels;,"1820 Rogers Pl, Kamloops, BC",1810 Rogers Pl,1820 Rogers Pl,V1S1T7,Kamloops,,,,,,50.65186,-120.36834999999999,Accommodation,20181201072117,,http://www.facebook.com/pages/Pacific-Host-Inn-and-Suites-Kamloops/170710286303731,4569217,Thompson Okanagan,https://twitter.com/mypacificinn,,3159,1397575.2979999997,642142.7509999992
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2622,Cassiar Cannery,Cabins & Cottages;,"4600 Skeena Dr, Port Edward, BC","4600 Skeena Dr, Port Edward, BC",4600 Skeena Dr,V0V1G0,Port Edward,,,,www.cassiarcannery.com,,54.1778336,-130.1763153,Accommodation,20181201072117,,http://www.facebook.com/cassiarcannery,4569323,Northern British Columbia, ,,3227,728205.8080000003,1027478.1710000047
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2623,Sasquatch Crossing Eco Lodge,Bed & Breakfasts;,"15500 Morris Valley Rd, Harrison Mills, BC",15500 Morris Valley Rd,15500 Morris Valley Rd,V0M1A1,Harrison Mills,,,,www.sasquatchcrossing.ca,,49.2821334,-121.9452322,Accommodation,20181201072118,,https://www.facebook.com/sasquatchcrossing,4569376,Vancouver Coast and Mountains, ,,4039,1295119.3680000005,482430.61499999184
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2624,Golden Pond B&B,Bed & Breakfasts;,"6338 Leamont Pl, Horsefly, BC",Box 126,6338 Leamont Pl,V0L1L0,Horsefly,,,,www.platoislandresort.com,,52.3755992,-121.3233948,Accommodation,20181201072118,, ,4569459,Cariboo Chilcotin Coast, ,,3787,1317581.8129999994,828877.2969999956
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2625,Strathcona Street B&B,Bed & Breakfasts;,"6000 Strathcona St, Port Alberni, BC",6000 Strathcona St,6000 Strathcona St,V9Y8S4,Port Alberni,,,,www.strathconastreet.ca,,49.2803484,-124.7977352,Accommodation,20181201072117,, ,4569495,Vancouver Island, ,,2929,1087551.8199999994,474521.6090000011
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2626,PV Ranch Adventures,Cabins & Cottages; Campgrounds & RV Parks - Private;,"12800 N Fork Rd, Grand Forks, BC",12800 N Fork Rd,12800 N Fork Rd,V0H1H1,Grand Forks,,,,pvranchadventures.com,,49.230956,-118.43102999999999,Accommodation,20181201072116,,http://www.facebook.com/pages/PV-Ranch-Getaway/178491508852695,4569516,Thompson Okanagan, ,,1881,1550753.1689999998,497761.0990000004
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2627,The Aspens,Vacation Rentals;,"1340 Kaufman View, Kicking Horse Mountain Resort, BC",8989 Macleod Trail S,1340 Kaufman View,V0A1H0,Kicking Horse Mountain Resort,,,,,,51.2927875,-117.0430827,Accommodation,20181201072117,,http://www.facebook.com/kickinghorselodging,4569551,Kootenay Rockies,https://twitter.com/kickhorselodge,,3607,1622301.1280000005,737116.2070000004
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2628,Fort St. James National Historic Site: Officer's House B&B Experience,Bed & Breakfasts;,"280 Kwah Rd W, Fort St. James, BC",Box 1148,280 Kwah Rd W,V0J1P0,Fort St. James,,,,www.pc.gc.ca/stjames,,54.4389265,-124.2566455,Accommodation,20181201072116,, ,4569576,Northern British Columbia, ,,1633,1112794.1050000004,1049989.8759999992
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2629,Baergnaescht B&B,Bed & Breakfasts;,"1175 Hwy 3E, Osoyoos, BC",1175 Hwy 3E,1175 Hwy 3E,V0H1V6,Osoyoos,,,,www.baergnaescht.ca,,49.0133576,-119.3843079,Accommodation,20181201072118,,https://www.facebook.com/BaergnaeschtBandB,4569603,Thompson Okanagan, ,,4347,1483860.653999999,466743.0579999974
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2630,Nakusp Municipal Campground,Campgrounds & RV Parks - Private;,"88 - 4th Street NW, Nakusp, BC","88 - 4th Street NW, Nakusp, BC",88 - 4th Street NW,V0G1R0,Nakusp,,,,,,50.2440574,-117.80688599999999,Accommodation,20181201072116,, ,4569808,Kootenay Rockies, ,,2001,1582965.7160000007,614707.2299999995
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2631,Sandman Hotel & Suites Abbotsford,Hotels & Motels;,"32720 Simon St, Abbotsford, BC",1755 W Broadway St,32720 Simon St,V2T0B8,Abbotsford,,,,www.sandmanhotels.com,,49.053224,-122.317334,Accommodation,20181201072116,,http://www.facebook.com/sandmanhotelgroup,4569811,Vancouver Coast and Mountains,http://twitter.com/sandmanhotels,,2801,1269384.588,455554.0219999999
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2632,Sandman Signature Hotel & Suites Prince George,Hotels & Motels;,"2990 Recreation Pl Dr, Prince George, BC",1755 W Broadway St,2990 Recreation Pl Dr,V2N0B2,Prince George,,,,www.sandmanhotels.com,,53.890584999999994,-122.7696927,Accommodation,20181201072117,,http://www.facebook.com/sandmanhotelgroup,4569817,Northern British Columbia,http://twitter.com/sandmanhotels,,3663,1211739.4839999988,992231.0769999931
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2633,Pemberton Gateway Village Suites,Hotels & Motels;,"7330 Arbutus St, Pemberton, BC","7330 Arbutus St, Pemberton, BC",7330 Arbutus St,V0N2L1,Pemberton,,,,www.PembertonGatewayVillageSuites.com,,50.3177335,-122.798363,Accommodation,20181201072116,,https://www.facebook.com/Gateway.to.Whistler,4569872,Vancouver Coast and Mountains,https://twitter.com/PemGateway,,1723,1227867.3989999997,594286.2660000008
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2634,Steep Island Lodge,Resorts; Cabins & Cottages;,"1 Steep Island, Campbell River, BC","1 Steep Island, Campbell River, BC",1 Steep Island,V9W6J3,Campbell River,,,,www.steepisland.com,,50.0804977,-125.2537537,Accommodation,20181201072115,, ,4570429,Vancouver Island, ,,1493,1053407.3120000015,563019.6570000071
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2635,Rosebank Cottage by the Sea,Vacation Rentals;,"5372 Para St, Texada Island, BC",PO Box 247,5372 Para St,V0N3K0,Texada Island,,,,www.rosebankcottage.bc.ca,,49.7586692,-124.5565182,Accommodation,20181201072118,, ,4570535,Vancouver Coast and Mountains, ,,4219,1104031.5590000006,528006.0720000025
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2636,Hedley Inn & Hostel,Hostels; Vacation Rentals;,"896 Scott Ave, Hedley, BC",896 Scott Ave,896 Scott Ave,V0X1K0,Hedley,,,,,,49.3580046,-120.0766382,Accommodation,20181201072117,, ,4570659,Thompson Okanagan, ,,3067,1430149.8439999998,500413.8620000016
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2637,Whistler Premier Resorts,Accommodation Management Companies;,"4220 Gateway Dr, Whistler, BC",4220 Gateway Dr,4220 Gateway Dr,V0N1B4,Whistler,,,,www.whistlerpremier.com,,50.1211415,-122.9580407,Accommodation,20181201072117,,https://www.facebook.com/WhistlerPremier,4570779,Vancouver Coast and Mountains,https://twitter.com/WhistlerPremier,,3187,1217449.5799999994,571932.2119999994
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2638,BTR Seaside Retreat,Bed & Breakfasts; Vacation Rentals;,"44 Fifteenth St, Gibsons, BC",44 Fifteenth St,44 Fifteenth St,V0N1V3,Gibsons,,,,www.btrseasideretreat.ca,,49.3851517,-123.5370014,Accommodation,20181201072116,, ,4571287,Vancouver Coast and Mountains, ,,2257,1178928.8180000004,488537.2290000003
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2639,ResortQuest Whistler,Accommodation Management Companies;,"4315 Northlands Blvd, Whistler, BC",202A-1002 Lynham Rd,4315 Northlands Blvd,V0N1B4,Whistler,,,,www.resortquestwhistler.com,,50.118209,-122.9576313,Accommodation,20181201072118,,http://www.facebook.com/pages/ResortQuest-Whistler/201397786756,4571605,Vancouver Coast and Mountains,http://twitter.com/RQWhistler,,4285,1217492.844000001,571607.5399999954
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2640,Aspens on Blackcomb by ResortQuest Whistler,Hotels & Motels;,"4800 Spearhead Dr, Whistler, BC",202A-1002 Lynham Rd,4800 Spearhead Dr,V0N1B4,Whistler,,,,www.resortquestwhistler.com,,50.1170052,-122.9430153,Accommodation,20181201072118,,http://www.facebook.com/pages/ResortQuest-Whistler/201397786756,4571609,Vancouver Coast and Mountains,http://twitter.com/RQWhistler,,3969,1218542.8450000002,571518.7579999985
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2641,Cascade Lodge by ResortQuest Whistler,Hotels & Motels;,"4315 Northlands Blvd, Whistler, BC",202A-1002 Lynham Rd,4315 Northlands Blvd,V0N1B4,Whistler,,,,www.resortquestwhistler.com,,50.118209,-122.9576313,Accommodation,20181201072116,,http://www.facebook.com/pages/ResortQuest-Whistler/201397786756,4571610,Vancouver Coast and Mountains,http://twitter.com/RQWhistler,,2499,1217492.844000001,571607.5399999954
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2642,Glacier Lodge by ResortQuest Whistler,Hotels & Motels;,"4573 Chateau Blvd, Whistler, BC",202A-1002 Lynham Rd,4573 Chateau Blvd,V0N1B0,Whistler,,,,www.resortquestwhistler.com,,50.117667,-122.947064,Accommodation,20181201072116,,http://www.facebook.com/pages/ResortQuest-Whistler/201397786756,4571613,Vancouver Coast and Mountains,http://twitter.com/RQWhistler,,2051,1218250.4109999991,571579.8220000081
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2643,Sandman Inn Blue River,Hotels & Motels;,"795 Hwy 5S, Blue River, BC",1755 W Broadway St,795 Hwy 5S,V0E1J0,Blue River,,,,www.sandmanhotels.com,,52.8267355,-119.2645696,Accommodation,20181201072116,,http://www.facebook.com/sandmanhotelgroup,4571643,Thompson Okanagan,http://twitter.com/sandmanhotels,,1751,1452256.4790000007,890228.8759999992
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2644,Golden Golf Club RV Park,Campgrounds & RV Parks - Private;,"576 Golf Course Dr, Golden, BC","576 Golf Course Dr, Golden, BC",576 Golf Course Dr,V0A1H0,Golden,,,,www.golfgolden.com,,51.2930165,-116.9667846,Accommodation,20181201072117,,https://www.facebook.com/pages/Golden-Golf-Club/142220269130455,4571814,Kootenay Rockies,https://twitter.com/GoldenGolfClub,,3299,1627570.1760000007,737815.0650000013
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2645,Copper Beech Guest House,Bed & Breakfasts;,"1590 Delkatla Rd, Masset, BC",1590 Delkatla Road,1590 Delkatla Rd,V0T1M0,Masset,,,,www.copperbeechhouse.com,,54.0089037,-132.141881,Accommodation,20181201072116,,https://www.facebook.com/pages/Copper-Beech-Guest-House/189066137817099,4572278,Northern British Columbia, ,,2391,598922.8460000008,1018013.9250000026
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2646,The Lodges of Kokanee - Kokanee Springs Golf Resort,Hotels & Motels; Resorts; Cabins & Cottages;,"16082 Woolgar Rd, Crawford Bay, BC",16082 Woolgar Rd,16082 Woolgar Rd,V0B1E0,Crawford Bay,,,,www.kokaneesprings.com,,49.6382359,-116.8229682,Accommodation,20181201072118,,https://www.facebook.com/KokaneeGolf,4572293,Kootenay Rockies,https://twitter.com/KokaneeSprings,,3381,1661313.3540000007,556479.7969999984
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2647,Coquihalla Campground,Campgrounds & RV Parks - Private;,"800 Kawkawa Lake Rd, Hope, BC",53730 Bridal Falls Rd,800 Kawkawa Lake Rd,V0X1L4,Hope,,,,www.htr.ca,,49.3802494,-121.42670000000001,Accommodation,20181201072116,, ,4572332,Vancouver Coast and Mountains, ,,1509,1332106.4510000001,495610.5730000008
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2648,Crystal Lodge & Suites,Hotels & Motels;,"4154 Village Green, Whistler, BC",4154 Village Green,4154 Village Green,V0N1B4,Whistler,,,,www.crystal-lodge.com,,50.114115,-122.956218,Accommodation,20181201072116,,http://www.facebook.com/CrystalLodgeWhistler,4572484,Vancouver Coast and Mountains,http://twitter.com/crystalwhistler,,1693,1217613.3920000016,571156.8609999903
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2649,B&B @ Salt Spring Apple Company,Bed & Breakfasts;,"529 Fulford-Ganges Rd, Salt Spring Island, BC",529 Fulford-Ganges Rd,529 Fulford-Ganges Rd,V8K2K1,Salt Spring Island,,,,http://www.saltspringapplecompany.com,,48.8394814,-123.4939403,Accommodation,20181201072118,,https://www.facebook.com/pages/Salt-Spring-Apple-Company/183685211694533,4572674,Vancouver Island,http://twitter.com/SaltSpringApple,,4111,1184201.1679999991,428068.6160000013
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2650,Eles Escape B&B by the Sea,Bed & Breakfasts;,"6976 Jacks Rd, Lantzville, BC",6976 Jacks Rd,6976 Jacks Rd,V0R2H0,Lantzville,,,,www.elesescape.com,,49.248762,-124.071016,Accommodation,20181201072117,,https://www.facebook.com/VancouverIslandELESESCAPEBBB,4572703,Vancouver Island, ,,3201,1140558.2529999998,472183.63299999945
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2651,Beaver Valley Family Park,Campgrounds & RV Parks - Private;,"2778 Marsh Creek Rd, Fruitvale, BC","2778 Marsh Creek Rd, Fruitvale, BC",2778 Marsh Creek Rd,V0G1L0,Fruitvale,,,,,,49.1434255,-117.5214386,Accommodation,20181201072118,, ,4572761,Kootenay Rockies, ,,3983,1617801.4670000009,495606.1059999997
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2652,Sandman Signature Hotel & Suites Langley,Hotels & Motels;,"8828 - 201 St, Langley, BC",310 - 1755 West Broadway,8828 - 201 St,V2Y0C8,Langley,,,,www.sandmanhotels.com,,49.1367463,-122.6647333,Accommodation,20181201072117,,http://www.facebook.com/sandmanhotelgroup,4572802,Vancouver Coast and Mountains,http://twitter.com/sandmanhotels,,2661,1243555.3870000006,463562.0089999968
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2653,Chateau Norm,Bed & Breakfasts; Vacation Rentals;,"4112 Oceanview Dr, Queen Charlotte City, BC","4112 Oceanview Dr, Queen Charlotte City, BC",4112 Oceanview Dr,V0T1S0,Queen Charlotte City,,,,www.chateaunorm.com,,53.2577683,-132.1031259,Accommodation,20181201072118,, ,4572855,Northern British Columbia, ,,4345,594229.9149999989,934285.6949999984
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2654,All Seasons B&B,Bed & Breakfasts;,"3735 Gordon Dr, Kelowna, BC",3735 Gordon Dr,3735 Gordon Dr,V1W4M8,Kelowna,,,,www.theallseasons.com,,49.850459,-119.476909,Accommodation,20181201072116,, ,4572873,Thompson Okanagan, ,,1937,1468546.7389999996,558754.7069999995
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2655,Sooke Harbour Resort & Marina,Vacation Rentals;,"6971 West Coast Rd, Sooke, BC",6971 West Coast Rd,6971 West Coast Rd,V9Z0B2,Sooke,,,,www.truekey.ca,,48.3664582,-123.7337551,Accommodation,20181201072116,,https://www.facebook.com/sookeharbourresort,4572915,Vancouver Island,http://twitter.com/SookeHarbour,,1757,1168261.0659999992,374997.8120000018
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2656,Burrowing Owl Estate Winery Guest House,Vacation Rentals;,"500 Burrowing Owl Place, Oliver, BC",500 Burrowing Owl Place,500 Burrowing Owl Place,V0H1T1,Oliver,,,,www.burrowingowlwine.ca,,49.10104,-119.534118,Accommodation,20181201072116,,http://facebook.com/burrowingowl,4572917,Thompson Okanagan, ,,2351,1472046.299,475429.56500000134
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2657,Wood Lake RV Park & Marina,Campgrounds & RV Parks - Private;,"2930 Woodsdale Rd, Lake Country, BC",2930 Woodsdale Rd,2930 Woodsdale Rd,V4V1Y1,Lake Country,,,,www.woodlakerv.com,,50.0514902,-119.4094992,Accommodation,20181201072117,,https://www.facebook.com/woodlakervpark,4572965,Thompson Okanagan,https://twitter.com/WoodLakeRV,,3667,1471296.2390000005,581465.3609999996
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2658,River & Rose B&B,Bed & Breakfasts;,"23942 Fern Cres, Maple Ridge, BC",23942 Fern Cres,23942 Fern Cres,V4R2S3,Maple Ridge,,,,www.riverandrose.ca,,49.237243,-122.56147,Accommodation,20181201072117,,http://www.facebook.com/pages/River-and-Rose-BB/215956328433435,4573106,Vancouver Coast and Mountains,https://twitter.com/RIVERANDROSEBB,,3711,1250548.1689999993,475074.7029999979
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2659,Crazy Creek Hot Pools Resort,Cabins & Cottages; Campgrounds & RV Parks - Private;,"6162 Trans-Canada Hwy, Malakwa, BC",6162 Trans Canada Hwy,6162 Trans-Canada Hwy,V0E2J0,Malakwa,,,,www.crazycreekresort.com,,50.9935145,-118.6922011,Accommodation,20181201072117,,http://www.facebook.com/pages/Crazy-Creek-Resort/159078554123659,4573110,Thompson Okanagan, ,,3541,1511613.526000001,690791.6359999999
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2660,Broughton Archipelago Paddler's Inn,Hotels & Motels; Cabins & Cottages;,"Simoom Sound (Gilford Island), Telegraph Cove, BC","Simoom Sound (Gilford Island), Telegraph Cove, BC",Simoom Sound (Gilford Island),V0P1S0,Telegraph Cove,,,,www.paddlersinn.ca,,50.7503593,-126.5003586,Accommodation,20181201072116,,http://www.facebook.com/pages/Paddlers-Inn/180363341988680,4573142,Vancouver Island, ,,1855,964716.9020000007,637410.7930000015
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2661,The Seine Boat Inn,Hotels & Motels;,"60 Fir St, Alert Bay, BC","60 Fir St, Alert Bay, BC",60 Fir St,V0N1A0,Alert Bay,,,,seineboatinn.com,,50.5770693,-126.9141355,Accommodation,20181201072116,, ,4573145,Vancouver Island, ,,2501,935291.3219999998,618412.7749999985
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2662,The Cottage,Cabins & Cottages;,"802 Becker Lane, New Denver, BC",802 Becker Lane,802 Becker Lane,V0G1S0,New Denver,,,,www.thecottagenewdenver.com,,49.9919978,-117.3772853,Accommodation,20181201072116,, ,4573161,Kootenay Rockies, ,,1551,1616792.659,590504.2780000027
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2663,A Vista Villa Couples Retreat,Bed & Breakfasts;,"962 Ryder Dr, Kelowna, BC",962 Ryder Dr,962 Ryder Dr,V1Y7T5,Kelowna,,,,www.AVistaVilla.com,,49.896566,-119.44583,Accommodation,20181201072116,,http://www.facebook.com/AVistaVilla,4573191,Thompson Okanagan,http://twitter.com/#!/avistavilla,,1825,1470298.6940000001,564066.4919999996
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2664,Seawood B&B & Cabins,Bed & Breakfasts; Cabins & Cottages;,"7431 Shertinlib Rd, Lone Butte, BC",7431 Shertinlib Rd,7431 Shertinlib Rd,V0K1X2,Lone Butte,,,,www.seawood-bb.com,,51.5216469,-120.836442,Accommodation,20181201072118,,http://www.facebook.com/seawoodbedandbreakfast,4573204,Cariboo Chilcotin Coast, ,,4077,1357531.2249999992,736238.4409999959
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2665,Chancellor Peak Chalets,Cabins & Cottages;,"2924 Kicking Horse Rd, Golden, BC","2924 Kicking Horse Rd, Golden, BC",2924 Kicking Horse Rd,V0A1H0,Golden,,,,www.chancellorpeakchalets.com,,51.2311156,-116.6555357,Accommodation,20181201072117,,https://www.facebook.com/chancellorpeak,4573574,Kootenay Rockies, ,,3077,1649977.713,733785.9400000013
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2666,Apple Valley Orchard & RV Park,Campgrounds & RV Parks - Private;,"1980 Union Rd, Kelowna, BC",48-2860 Valleyview Dr.,1980 Union Rd,V1V2E8,Kelowna,,,,www.applevalleyrv.com,,49.9270782,-119.4355115,Accommodation,20181201072117,, ,4576308,Thompson Okanagan, ,,3559,1470722.7620000013,567513.9549999973
